   3.0789510313635168e+09   1.2828962630681321e+08
   3.0149175079044585e+09   1.2562156282935244e+08
   2.9522157016714339e+09   1.2300898756964308e+08
   2.8908179166909232e+09   1.2045074652878848e+08
   2.8306970329877748e+09   1.1794570970782396e+08
   2.7718264946060591e+09   1.1549277060858579e+08
   2.7141802978790541e+09   1.1309084574496058e+08
   2.6577329799431834e+09   1.1073887416429931e+08
   2.6024596074908328e+09   1.0843581697878470e+08
   2.5483357657570729e+09   1.0618065690654469e+08
   2.4953375477354307e+09   1.0397239782230961e+08
   2.4434415436179423e+09   1.0181006431741425e+08
   2.3926248304548206e+09   9.9692701268950850e+07
   2.3428649620291748e+09   9.7619373417882293e+07
   2.2941399589423075e+09   9.5589164955929473e+07
   2.2464282989052072e+09   9.3601179121050298e+07
   2.1997089072319536e+09   9.1654537801331401e+07
   2.1539611475308323e+09   8.9748381147118017e+07
   2.1091648125890467e+09   8.7881867191210285e+07
   2.0653001154470038e+09   8.6054171476958483e+07
   2.0223476806582291e+09   8.4264486694092870e+07
   1.9802885357310514e+09   8.2512022322127134e+07
   1.9391041027482758e+09   8.0796004281178147e+07
   1.8987761901611435e+09   7.9115674590047643e+07
   1.8592869847539563e+09   7.7470291031414837e+07
   1.8206190437758110e+09   7.5859126823992103e+07
   1.7827552872359743e+09   7.4281470301498920e+07
   1.7456789903594921e+09   7.2736624598312154e+07
   1.7093737761996984e+09   7.1223907341654092e+07
   1.6738236084043667e+09   6.9742650350181937e+07
   1.6390127841323023e+09   6.8292199338845924e+07
   1.6049259271172512e+09   6.6871913629885457e+07
   1.5715479808760593e+09   6.5481165869835794e+07
   1.5388642020580838e+09   6.4119341752420150e+07
   1.5068601539329164e+09   6.2785839747204848e+07
   1.4755217000135460e+09   6.1480070833897740e+07
   1.4448349978121390e+09   6.0201458242172450e+07
   1.4147864927256842e+09   5.8949437196903497e+07
   1.3853629120487971e+09   5.7723454668699875e+07
   1.3565512591110430e+09   5.6522969129626781e+07
   1.3283388075361850e+09   5.5347450314007699e+07
   1.3007130956208260e+09   5.4196378984201074e+07
   1.2736619208299570e+09   5.3069246701248199e+07
   1.2471733344069839e+09   5.1965555600290991e+07
   1.2212356360958498e+09   5.0884818170660406e+07
   1.1958373689729228e+09   4.9826557040538453e+07
   1.1709673143863659e+09   4.8790304766098581e+07
   1.1466144870007532e+09   4.7775603625031382e+07
   1.1227681299447451e+09   4.6782005414364375e+07
   1.0765529132469673e+09   4.4856371385290310e+07
